timestamp,Team1,Team2,Conf1,Conf2
213058800,Maryland,Villanova,ACC,FBS Independents
213058800,Louisville,Wichita State,FBS Independents,Missouri Valley
213058800,App State,Western Carolina,Southern,
213058800,Indiana State,Akron,FBS Independents,
213058800,Memphis,SMU,FBS Independents,Southwest
213058800,McNeese,Marshall,Southland,FBS Independents
213058800,Middle Tennessee,Chattanooga,,FBS Independents
213058800,Michigan,Wake Forest,Big Ten,ACC
213058800,Washington State,Idaho,Pac-8,Big Sky
213058800,Kentucky,Penn State,SEC,FBS Independents
213058800,Kansas,Wisconsin,Big 8,Big Ten
213058800,Kent State,Air Force,Mid-American,FBS Independents
213058800,Texas-Arlington,West Texas A&M,Southland,Missouri Valley
213058800,Western Michigan,Bowling Green,Mid-American,Mid-American
213058800,Arkansas,TCU,Southwest,Southwest
213058800,East Carolina,The Citadel,Southern,Southern
213058800,Washington,Minnesota,Pac-8,Big Ten
213058800,Ole Miss,Auburn,SEC,SEC
213058800,Navy,Boston College,FBS Independents,FBS Independents
213058800,Princeton,Brown,Ivy,Ivy
213058800,Southern Miss,Cincinnati,FBS Independents,FBS Independents
213058800,Virginia Tech,William & Mary,FBS Independents,Southern
213058800,Temple,Delaware,FBS Independents,
213058800,Yale,Lehigh,Ivy,
213058800,Duke,Pittsburgh,ACC,FBS Independents
213058800,Purdue,Miami (OH),Big Ten,Mid-American
213058800,Oklahoma State,North Texas,Big 8,FBS Independents
213058800,Oregon,Utah State,Pac-8,FBS Independents
213058800,Michigan State,Notre Dame,Big Ten,FBS Independents
213058800,Eastern Michigan,Northern Michigan,Mid-American,
213058800,Missouri,North Carolina,Big 8,ACC
213058800,Indiana,NC State,Big Ten,ACC
213058800,Rice,Texas,Southwest,Southwest
213058800,VMI,Furman,Southern,Southern
213058800,Mississippi State,Cal Poly-Pomona,SEC,
213058800,UCLA,Ohio State,Pac-8,Big Ten
213058800,Ohio,Toledo,Mid-American,Mid-American
213058800,Pennsylvania,Columbia,Ivy,Ivy
213058800,Pacific,Long Beach State,PCAA,PCAA
213058800,Colorado State,New Mexico,Western Athletic,Western Athletic
213058800,Syracuse,Oregon State,FBS Independents,Pac-8
213058800,Colorado,Drake,Big 8,Missouri Valley
213058800,Illinois,Texas A&M,Big Ten,Southwest
213058800,Tennessee,Clemson,SEC,ACC
213058800,Hawai'i,Grambling,FBS Independents,
213058800,Georgia Tech,Virginia,FBS Independents,ACC
213058800,Florida State,Kansas State,FBS Independents,Big 8
213058800,Harvard,Boston University,Ivy,
213058800,USC,Iowa,Pac-8,Big Ten
213058800,Southern Illinois,Lamar,FBS Independents,Southland
213058800,Rutgers,Cornell,FBS Independents,Ivy
213058800,Holy Cross,Dartmouth,FBS Independents,Ivy
213058800,Louisiana,Louisiana Tech,Southland,Southland
213058800,Georgia,Alabama,SEC,SEC
213058800,Fresno State,Cal State Fullerton,PCAA,PCAA
213058800,Florida,LSU,SEC,SEC
213058800,Wyoming,Arizona State,Western Athletic,Western Athletic
213058800,Nebraska,Miami,Big 8,FBS Independents
213058800,Tulsa,New Mexico State,Missouri Valley,Missouri Valley
213058800,Iowa State,Oklahoma,Big 8,Big 8
213058800,West Virginia,Richmond,FBS Independents,Southern
213058800,Utah,UTEP,Western Athletic,Western Athletic
213058800,Vanderbilt,Tulane,SEC,FBS Independents
213663600,Alabama,Southern Miss,SEC,FBS Independents
213663600,Arizona,UTEP,Western Athletic,Western Athletic
213663600,Washington State,USC,Pac-8,Pac-8
213663600,Texas-Arlington,Louisiana Tech,Southland,Southland
213663600,Virginia Tech,VMI,FBS Independents,Southern
213663600,Colorado,Nebraska,Big 8,Big 8
213663600,Kansas State,Missouri,Big 8,Big 8
213663600,Ole Miss,Georgia,SEC,SEC
213663600,Minnesota,Illinois,Big Ten,Big Ten
213663600,UL Monroe,McNeese,FBS Independents,Southland
213663600,Memphis,Auburn,FBS Independents,SEC
213663600,Iowa State,Utah,Big 8,Western Athletic
213663600,Long Beach State,Drake,PCAA,Missouri Valley
213663600,New Mexico,San José State,Western Athletic,PCAA
213663600,Akron,Dayton,,FBS Independents
213663600,Indiana State,Northern Illinois,FBS Independents,Mid-American
213663600,Illinois State,Ball State,FBS Independents,Mid-American
213663600,Penn State,Army,FBS Independents,FBS Independents
213663600,Brown,Pennsylvania,Ivy,Ivy
213663600,Pittsburgh,Louisville,FBS Independents,FBS Independents
213663600,Oklahoma State,Kansas,Big 8,Big 8
213663600,Mississippi State,Kentucky,SEC,SEC
213663600,Michigan,Michigan State,Big Ten,Big Ten
213663600,NC State,Maryland,ACC,ACC
213663600,LSU,Vanderbilt,SEC,SEC
213663600,Wisconsin,Purdue,Big Ten,Big Ten
213663600,TCU,Rice,Southwest,Southwest
213663600,Colgate,Holy Cross,FBS Independents,FBS Independents
213663600,California,Oregon,Pac-8,Pac-8
213663600,Toledo,Bowling Green,Mid-American,Mid-American
213663600,Air Force,Navy,FBS Independents,FBS Independents
213663600,Yale,Dartmouth,Ivy,Ivy
213663600,Idaho,New Mexico State,Big Sky,Missouri Valley
213663600,Harvard,Cornell,Ivy,Ivy
213663600,Furman,App State,Southern,Southern
213663600,Baylor,SMU,Southwest,Southwest
213663600,Central Michigan,Ohio,Mid-American,Mid-American
213663600,BYU,Wyoming,Western Athletic,Western Athletic
213663600,Villanova,Richmond,FBS Independents,Southern
213663600,Pacific,UNLV,PCAA,
213663600,Northwestern State,Nicholls,FBS Independents,
213663600,UCLA,Stanford,Pac-8,Pac-8
213663600,Oregon State,Washington,Pac-8,Pac-8
213663600,Temple,West Virginia,FBS Independents,FBS Independents
213663600,Wake Forest,Clemson,ACC,ACC
213663600,Eastern Michigan,Arkansas State,Mid-American,Southland
213663600,Cal Poly-Pomona,North Texas,,FBS Independents
213663600,Wichita State,Fresno State,Missouri Valley,PCAA
213663600,Cal State Fullerton,San Francisco State,PCAA,
213663600,Texas,Oklahoma,Southwest,Big 8
213663600,Georgia Tech,Tennessee,FBS Independents,SEC
213663600,Houston,West Texas A&M,Southwest,Missouri Valley
213663600,Iowa,Ohio State,Big Ten,Big Ten
213663600,Lamar,Louisiana,Southland,Southland
213663600,Kent State,Western Michigan,Mid-American,Mid-American
213663600,Indiana,Northwestern,Big Ten,Big Ten
213663600,Boston College,Florida State,FBS Independents,FBS Independents
213663600,Texas A&M,Texas Tech,Southwest,Southwest
213663600,Columbia,Princeton,Ivy,Ivy
213663600,Syracuse,Tulane,FBS Independents,FBS Independents
213663600,Rutgers,UConn,FBS Independents,
213663600,South Carolina,Virginia,FBS Independents,ACC
213663600,Arizona State,Cincinnati,Western Athletic,FBS Independents
213663600,The Citadel,Chattanooga,Southern,FBS Independents
213663600,Utah State,Colorado State,FBS Independents,Western Athletic
213663600,William & Mary,Delaware,Southern,
213663600,Miami,Duke,FBS Independents,ACC
213663600,East Carolina,Southern Illinois,Southern,FBS Independents
214268400,Pittsburgh,Miami,FBS Independents,FBS Independents
214268400,Missouri,Iowa State,Big 8,Big 8
214268400,Kentucky,LSU,SEC,SEC
214268400,Oregon State,California,Pac-8,Pac-8
214268400,Iowa,Indiana,Big Ten,Big Ten
214268400,SMU,Houston,Southwest,Southwest
214268400,Villanova,Delaware,FBS Independents,
214268400,Virginia,Virginia Tech,ACC,FBS Independents
214268400,Navy,William & Mary,FBS Independents,Southern
214268400,Kansas,Oklahoma,Big 8,Big 8
214268400,Penn State,Syracuse,FBS Independents,FBS Independents
214268400,San José State,Long Beach State,PCAA,PCAA
214268400,Rice,Texas Tech,Southwest,Southwest
214268400,Texas A&M,Baylor,Southwest,Southwest
214268400,McNeese,Texas-Arlington,Southland,Southland
214268400,Santa Clara,Cal State Fullerton,,PCAA
214268400,Stanford,Washington,Pac-8,Pac-8
214268400,Wisconsin,Ohio State,Big Ten,Big Ten
214268400,Lafayette,Pennsylvania,,Ivy
214268400,Notre Dame,Oregon,FBS Independents,Pac-8
214268400,San Diego State,Pacific,FBS Independents,PCAA
214268400,Nebraska,Kansas State,Big 8,Big 8
214268400,North Carolina,NC State,ACC,ACC
214268400,Lehigh,Rutgers,,FBS Independents
214268400,UTEP,Arizona State,Western Athletic,Western Athletic
214268400,Ohio,Miami (OH),Mid-American,Mid-American
214268400,Utah State,Utah,FBS Independents,Western Athletic
214268400,South Carolina,Ole Miss,FBS Independents,SEC
214268400,Louisiana,Furman,Southland,Southern
214268400,Boston University,Holy Cross,,FBS Independents
214268400,Duke,Clemson,ACC,ACC
214268400,Memphis,Mississippi State,FBS Independents,SEC
214268400,Tulane,Army,FBS Independents,FBS Independents
214268400,Louisiana Tech,Lamar,Southland,Southland
214268400,Purdue,Illinois,Big Ten,Big Ten
214268400,VMI,East Carolina,Southern,Southern
214268400,The Citadel,Richmond,Southern,Southern
214268400,Boston College,West Virginia,FBS Independents,FBS Independents
214268400,Tennessee,Alabama,SEC,SEC
214268400,Cornell,Brown,Ivy,Ivy
214268400,Oklahoma State,Colorado,Big 8,Big 8
214268400,Georgia,Vanderbilt,SEC,SEC
214268400,Dartmouth,Harvard,Ivy,Ivy
214268400,Bowling Green,Kent State,Mid-American,Mid-American
214268400,Yale,Columbia,Ivy,Ivy
214268400,Wyoming,New Mexico,Western Athletic,Western Athletic
214268400,Ball State,Akron,Mid-American,
214268400,Lenoir-Rhyne,App State,,Southern
214268400,Northern Illinois,Illinois State,Mid-American,FBS Independents
214268400,Southern Illinois,Arkansas State,FBS Independents,Southland
214268400,BYU,Southern Miss,Western Athletic,FBS Independents
214268400,Fresno State,Cal Poly,PCAA,
214268400,Central Michigan,Indiana State,Mid-American,FBS Independents
214268400,Chattanooga,Jacksonville State,FBS Independents,
214268400,Michigan State,Minnesota,Big Ten,Big Ten
214268400,Northwestern,Michigan,Big Ten,Big Ten
214268400,Cincinnati,Tulsa,FBS Independents,Missouri Valley
214268400,Maryland,Wake Forest,ACC,ACC
214268400,Marshall,Dayton,FBS Independents,FBS Independents
214268400,Louisville,UL Monroe,FBS Independents,FBS Independents
214268400,West Texas A&M,North Texas,Missouri Valley,FBS Independents
214268400,UCLA,Washington State,Pac-8,Pac-8
214268400,Western Michigan,Toledo,Mid-American,Mid-American
214268400,Wichita State,Drake,Missouri Valley,Missouri Valley
214268400,Hawai'i,Portland State,FBS Independents,
214268400,Air Force,Colorado State,FBS Independents,Western Athletic
214268400,Florida State,Florida,FBS Independents,SEC
214268400,Princeton,Colgate,Ivy,FBS Independents
214268400,Auburn,Georgia Tech,SEC,FBS Independents
214873200,Nebraska,Missouri,Big 8,Big 8
214873200,Texas Tech,Arizona,Southwest,Western Athletic
214873200,Northwestern,Wisconsin,Big Ten,Big Ten
214873200,Washington,Oregon,Pac-8,Pac-8
214873200,Wake Forest,Virginia,ACC,ACC
214873200,California,UCLA,Pac-8,Pac-8
214873200,Texas,SMU,Southwest,Southwest
214873200,San José State,Fresno State,PCAA,PCAA
214873200,West Virginia,Penn State,FBS Independents,FBS Independents
214873200,Oklahoma,Oklahoma State,Big 8,Big 8
214873200,Lafayette,Colgate,,FBS Independents
214873200,Princeton,Harvard,Ivy,Ivy
214873200,Georgia Tech,Tulane,FBS Independents,FBS Independents
214873200,Drake,West Texas A&M,Missouri Valley,Missouri Valley
214873200,SE Louisiana,UL Monroe,,FBS Independents
214873200,Villanova,Youngstown State,FBS Independents,
214873200,Delaware,VMI,,Southern
214873200,Arkansas State,McNeese,Southland,Southland
214873200,Southern Illinois,Northern Illinois,FBS Independents,Mid-American
214873200,Duke,Maryland,ACC,ACC
214873200,Indiana,Michigan,Big Ten,Big Ten
214873200,Vanderbilt,Ole Miss,SEC,SEC
214873200,NC State,Clemson,ACC,ACC
214873200,Navy,Pittsburgh,FBS Independents,FBS Independents
214873200,Illinois,Michigan State,Big Ten,Big Ten
214873200,Furman,Richmond,Southern,Southern
214873200,USC,Oregon State,Pac-8,Pac-8
214873200,Cal State Fullerton,San Diego State,PCAA,FBS Independents
214873200,Rutgers,Columbia,FBS Independents,Ivy
214873200,Northern Michigan,Central Michigan,,Mid-American
214873200,New Mexico State,North Texas,Missouri Valley,FBS Independents
214873200,North Carolina,East Carolina,ACC,Southern
214873200,Southern Miss,Mississippi State,FBS Independents,SEC
214873200,Miami,TCU,FBS Independents,Southwest
214873200,Memphis,Wichita State,FBS Independents,Missouri Valley
214873200,Louisiana,Pacific,Southland,PCAA
214873200,Lamar,Long Beach State,Southland,PCAA
214873200,Kentucky,Georgia,SEC,SEC
214873200,Tennessee,Florida,SEC,SEC
214873200,Colorado State,UTEP,Western Athletic,Western Athletic
214873200,Cornell,Dartmouth,Ivy,Ivy
214873200,Houston,Arkansas,Southwest,Southwest
214873200,Ohio State,Purdue,Big Ten,Big Ten
214873200,Pennsylvania,Yale,Ivy,Ivy
214873200,Northwestern State,Louisiana Tech,FBS Independents,Southland
214873200,Minnesota,Iowa,Big Ten,Big Ten
214873200,Arizona State,New Mexico,Western Athletic,Western Athletic
214873200,Ball State,App State,Mid-American,Southern
214873200,Air Force,The Citadel,FBS Independents,Southern
214873200,Brown,Holy Cross,Ivy,FBS Independents
214873200,BYU,Utah State,Western Athletic,FBS Independents
214873200,Akron,Eastern Michigan,,Mid-American
214873200,Alabama,Louisville,SEC,FBS Independents
214873200,Auburn,Florida State,SEC,FBS Independents
214873200,Wyoming,Utah,Western Athletic,Western Athletic
214873200,Virginia Tech,Kent State,FBS Independents,Mid-American
214873200,Western Michigan,Marshall,Mid-American,FBS Independents
214873200,Texas A&M,Rice,Southwest,Southwest
214873200,Syracuse,Temple,FBS Independents,FBS Independents
214873200,Illinois State,Indiana State,FBS Independents,FBS Independents
214873200,Dayton,Toledo,FBS Independents,Mid-American
214873200,Colorado,Iowa State,Big 8,Big 8
214873200,Army,Boston College,FBS Independents,FBS Independents
214873200,South Carolina,Notre Dame,FBS Independents,FBS Independents
214873200,Ohio,William & Mary,Mid-American,Southern
214873200,Washington State,Stanford,Pac-8,Pac-8
214873200,Kansas State,Kansas,Big 8,Big 8
214873200,Miami (OH),Bowling Green,Mid-American,Mid-American
215481600,South Carolina,NC State,FBS Independents,ACC
215481600,Georgia,Cincinnati,SEC,FBS Independents
215481600,Hawai'i,Cal State Fullerton,FBS Independents,PCAA
215481600,Duke,Georgia Tech,ACC,FBS Independents
215481600,Colgate,Boston University,FBS Independents,
215481600,Florida State,Clemson,FBS Independents,ACC
215481600,Western Carolina,East Carolina,,Southern
215481600,Holy Cross,Rhode Island,FBS Independents,
215481600,USC,California,Pac-8,Pac-8
215481600,Dartmouth,Columbia,Ivy,Ivy
215481600,Washington,UCLA,Pac-8,Pac-8
215481600,Western Michigan,Ohio,Mid-American,Mid-American
215481600,Northern Illinois,Ball State,Mid-American,Mid-American
215481600,Arkansas State,Lamar,Southland,Southland
215481600,Army,Air Force,FBS Independents,FBS Independents
215481600,Kent State,Eastern Michigan,Mid-American,Mid-American
215481600,Iowa State,Kansas State,Big 8,Big 8
215481600,Houston,TCU,Southwest,Southwest
215481600,BYU,Arizona State,Western Athletic,Western Athletic
215481600,App State,The Citadel,Southern,Southern
215481600,Indiana,Ohio State,Big Ten,Big Ten
215481600,Michigan,Minnesota,Big Ten,Big Ten
215481600,Wake Forest,North Carolina,ACC,ACC
215481600,Oregon,Washington State,Pac-8,Pac-8
215481600,Yale,Cornell,Ivy,Ivy
215481600,Arkansas,Rice,Southwest,Southwest
215481600,Western Illinois,Illinois State,,FBS Independents
215481600,Utah,Arizona,Western Athletic,Western Athletic
215481600,Michigan State,Purdue,Big Ten,Big Ten
215481600,West Texas A&M,McNeese,Missouri Valley,Southland
215481600,Richmond,Chattanooga,Southern,FBS Independents
215481600,Stanford,Oregon State,Pac-8,Pac-8
215481600,Florida,Auburn,SEC,SEC
215481600,Colorado State,Wyoming,Western Athletic,Western Athletic
215481600,Colorado,Oklahoma,Big 8,Big 8
215481600,Alabama,Mississippi State,SEC,SEC
215481600,Bowling Green,Central Michigan,Mid-American,Mid-American
215481600,Harvard,Brown,Ivy,Ivy
215481600,Louisville,Tulsa,FBS Independents,Missouri Valley
215481600,Kansas,Nebraska,Big 8,Big 8
215481600,SMU,Texas A&M,Southwest,Southwest
215481600,Tulane,Memphis,FBS Independents,FBS Independents
215481600,Princeton,Pennsylvania,Ivy,Ivy
215481600,Northwestern State,UL Monroe,FBS Independents,FBS Independents
215481600,Notre Dame,Navy,FBS Independents,FBS Independents
215481600,Oklahoma State,Missouri,Big 8,Big 8
215481600,Temple,Penn State,FBS Independents,FBS Independents
215481600,Fresno State,Pacific,PCAA,PCAA
215481600,Louisiana Tech,North Texas,Southland,FBS Independents
215481600,Virginia Tech,West Virginia,FBS Independents,FBS Independents
215481600,Furman,William & Mary,Southern,Southern
215481600,Villanova,Boston College,FBS Independents,FBS Independents
215481600,Illinois,Wisconsin,Big Ten,Big Ten
215481600,Iowa,Northwestern,Big Ten,Big Ten
215481600,VMI,Virginia,Southern,ACC
215481600,Toledo,Miami (OH),Mid-American,Mid-American
215481600,Texas Tech,Texas,Southwest,Southwest
215481600,Indiana State,Southern Illinois,FBS Independents,FBS Independents
215481600,San José State,Santa Clara,PCAA,
215481600,LSU,Ole Miss,SEC,SEC
215481600,UTEP,San Diego State,Western Athletic,FBS Independents
215481600,Rutgers,Massachusetts,FBS Independents,
215481600,Texas-Arlington,Louisiana,Southland,Southland
215481600,Pittsburgh,Syracuse,FBS Independents,FBS Independents
215481600,New Mexico,New Mexico State,Western Athletic,Missouri Valley
215481600,Maryland,Kentucky,ACC,SEC
215481600,Marshall,Akron,FBS Independents,
215481600,Wichita State,Long Beach State,Missouri Valley,PCAA
216086400,Utah,New Mexico,Western Athletic,Western Athletic
216086400,Penn State,NC State,FBS Independents,ACC
216086400,San Diego State,San José State,FBS Independents,PCAA
216086400,Drake,Temple,Missouri Valley,FBS Independents
216086400,Memphis,Tennessee,FBS Independents,SEC
216086400,Virginia Tech,Tulsa,FBS Independents,Missouri Valley
216086400,Michigan State,Indiana,Big Ten,Big Ten
216086400,Northwestern,Minnesota,Big Ten,Big Ten
216086400,Clemson,North Carolina,ACC,ACC
216086400,Bowling Green,Ohio,Mid-American,Mid-American
216086400,Ohio State,Illinois,Big Ten,Big Ten
216086400,Oklahoma,Kansas State,Big 8,Big 8
216086400,Pittsburgh,Army,FBS Independents,FBS Independents
216086400,Purdue,Michigan,Big Ten,Big Ten
216086400,Rice,SMU,Southwest,Southwest
216086400,Stanford,USC,Pac-8,Pac-8
216086400,TCU,Texas Tech,Southwest,Southwest
216086400,Washington State,Oregon State,Pac-8,Pac-8
216086400,William & Mary,App State,Southern,Southern
216086400,Wisconsin,Iowa,Big Ten,Big Ten
216086400,Southern Illinois,Illinois State,FBS Independents,FBS Independents
216086400,Louisiana,Arkansas State,Southland,Southland
216086400,Missouri,Colorado,Big 8,Big 8
216086400,Syracuse,Navy,FBS Independents,FBS Independents
216086400,Nebraska,Oklahoma State,Big 8,Big 8
216086400,New Mexico State,Wichita State,Missouri Valley,Missouri Valley
216086400,Arizona,Wyoming,Western Athletic,Western Athletic
216086400,Yale,Princeton,Ivy,Ivy
216086400,The Citadel,VMI,Southern,Southern
216086400,Ball State,Indiana State,Mid-American,FBS Independents
216086400,Bucknell,Colgate,,FBS Independents
216086400,Colorado State,Idaho,Western Athletic,Big Sky
216086400,Hawai'i,Kent State,FBS Independents,Mid-American
216086400,Chattanooga,Louisiana Tech,FBS Independents,Southland
216086400,Maryland,Cincinnati,ACC,FBS Independents
216086400,Holy Cross,Massachusetts,FBS Independents,
216086400,Texas,Houston,Southwest,Southwest
216086400,Miami,Boston College,FBS Independents,FBS Independents
216086400,Miami (OH),Western Michigan,Mid-American,Mid-American
216086400,Duke,Wake Forest,ACC,ACC
216086400,Alabama,LSU,SEC,SEC
216086400,Arkansas,Baylor,Southwest,Southwest
216086400,BYU,UTEP,Western Athletic,Western Athletic
216086400,Washington,California,Pac-8,Pac-8
216086400,Columbia,Cornell,Ivy,Ivy
216086400,UL Monroe,Dayton,FBS Independents,FBS Independents
216086400,Richmond,East Carolina,Southern,Southern
216086400,Eastern Michigan,Central Michigan,Mid-American,Mid-American
216086400,McNeese,Northwestern State,Southland,FBS Independents
216086400,Utah State,Weber State,FBS Independents,
216086400,Virginia,Lehigh,ACC,
216086400,Mississippi State,Auburn,SEC,SEC
216086400,Brown,Dartmouth,Ivy,Ivy
216086400,Cal State Fullerton,Pacific,PCAA,PCAA
216086400,Fresno State,Long Beach State,PCAA,PCAA
216086400,Georgia,Florida,SEC,SEC
216086400,Georgia Tech,Notre Dame,FBS Independents,FBS Independents
216086400,Pennsylvania,Harvard,Ivy,Ivy
216086400,Kansas,Iowa State,Big 8,Big 8
216086400,Kentucky,Vanderbilt,SEC,SEC
216086400,Rutgers,Louisville,FBS Independents,FBS Independents
216086400,Toledo,Northern Illinois,Mid-American,Mid-American
216086400,Arizona State,Air Force,Western Athletic,FBS Independents
216086400,Tulane,West Virginia,FBS Independents,FBS Independents
216086400,UCLA,Oregon,Pac-8,Pac-8
216086400,West Texas A&M,Lamar,Missouri Valley,Southland
216086400,Florida State,Southern Miss,FBS Independents,FBS Independents
216086400,Marshall,Villanova,FBS Independents,FBS Independents
216691200,USC,Washington,Pac-8,Pac-8
216691200,Oregon,Stanford,Pac-8,Pac-8
216691200,Dayton,Temple,FBS Independents,FBS Independents
216691200,Michigan,Illinois,Big Ten,Big Ten
216691200,Cal State Fullerton,Long Beach State,PCAA,PCAA
216691200,Maryland,Clemson,ACC,ACC
216691200,Kentucky,Florida,SEC,SEC
216691200,Richmond,Virginia Tech,Southern,FBS Independents
216691200,Wichita State,Indiana State,Missouri Valley,FBS Independents
216691200,Notre Dame,Alabama,FBS Independents,SEC
216691200,Louisiana,Northwestern State,Southland,FBS Independents
216691200,Hawai'i,Montana State,FBS Independents,
216691200,Illinois State,Eastern Michigan,FBS Independents,Mid-American
216691200,Louisiana Tech,Southern Miss,Southland,FBS Independents
216691200,Tulane,Rutgers,FBS Independents,FBS Independents
216691200,Fresno State,New Mexico State,PCAA,Missouri Valley
216691200,Miami,Penn State,FBS Independents,FBS Independents
216691200,Oklahoma,Missouri,Big 8,Big 8
216691200,Iowa,Purdue,Big Ten,Big Ten
216691200,Pittsburgh,West Virginia,FBS Independents,FBS Independents
216691200,Chattanooga,Tennessee State,FBS Independents,
216691200,Bowling Green,Southern Illinois,Mid-American,FBS Independents
216691200,Harvard,Yale,Ivy,Ivy
216691200,Arizona State,Utah,Western Athletic,Western Athletic
216691200,Arkansas,Texas A&M,Southwest,Southwest
216691200,Drake,Tulsa,Missouri Valley,Missouri Valley
216691200,Oregon State,UCLA,Pac-8,Pac-8
216691200,Auburn,Georgia,SEC,SEC
216691200,Indiana,Wisconsin,Big Ten,Big Ten
216691200,Iowa State,Nebraska,Big 8,Big 8
216691200,Lamar,McNeese,Southland,Southland
216691200,Louisville,Memphis,FBS Independents,FBS Independents
216691200,Texas Tech,SMU,Southwest,Southwest
216691200,New Mexico,BYU,Western Athletic,Western Athletic
216691200,Boston College,Syracuse,FBS Independents,FBS Independents
216691200,Arizona,Colorado State,Western Athletic,Western Athletic
216691200,Columbia,Brown,Ivy,Ivy
216691200,Minnesota,Ohio State,Big Ten,Big Ten
216691200,Cincinnati,Ohio,FBS Independents,Mid-American
216691200,Colorado,Kansas,Big 8,Big 8
216691200,Mississippi State,LSU,SEC,SEC
216691200,North Carolina,Virginia,ACC,ACC
216691200,Kansas State,Oklahoma State,Big 8,Big 8
216691200,Northwestern,Michigan State,Big Ten,Big Ten
216691200,Tennessee,Ole Miss,SEC,SEC
216691200,William & Mary,The Citadel,Southern,Southern
216691200,Villanova,Holy Cross,FBS Independents,FBS Independents
216691200,TCU,Texas,Southwest,Southwest
216691200,Cornell,Pennsylvania,Ivy,Ivy
216691200,Northern Illinois,Central Michigan,Mid-American,Mid-American
216691200,California,Washington State,Pac-8,Pac-8
216691200,Miami (OH),Kent State,Mid-American,Mid-American
216691200,Furman,East Carolina,Southern,Southern
216691200,North Texas,Florida State,FBS Independents,FBS Independents
216691200,NC State,Duke,ACC,ACC
216691200,Princeton,Dartmouth,Ivy,Ivy
216691200,South Carolina,Wake Forest,FBS Independents,ACC
216691200,Vanderbilt,Air Force,SEC,FBS Independents
216691200,Toledo,Marshall,Mid-American,FBS Independents
216691200,Rice,Baylor,Southwest,Southwest
216691200,Navy,Georgia Tech,FBS Independents,FBS Independents
216691200,Army,Colgate,FBS Independents,FBS Independents
216691200,Texas-Arlington,Arkansas State,Southland,Southland
216691200,San Diego State,Utah State,FBS Independents,FBS Independents
216691200,Pacific,San José State,PCAA,PCAA
216691200,West Texas A&M,UL Monroe,Missouri Valley,FBS Independents
216691200,UTEP,Wyoming,Western Athletic,Western Athletic
216691200,Ball State,Western Michigan,Mid-American,Mid-American
217296000,Kansas State,Colorado,Big 8,Big 8
217296000,Florida State,Virginia Tech,FBS Independents,FBS Independents
217296000,East Carolina,App State,Southern,Southern
217296000,Hawai'i,UTEP,FBS Independents,Western Athletic
217296000,Purdue,Indiana,Big Ten,Big Ten
217296000,Oregon State,Oregon,Pac-8,Pac-8
217296000,Oklahoma State,Iowa State,Big 8,Big 8
217296000,North Carolina,Duke,ACC,ACC
217296000,Furman,Wofford,Southern,
217296000,Florida,Rice,SEC,Southwest
217296000,SMU,Arkansas,Southwest,Southwest
217296000,UCLA,USC,Pac-8,Pac-8
217296000,Utah,BYU,Western Athletic,Western Athletic
217296000,Baylor,Texas,Southwest,Southwest
217296000,Eastern Michigan,Ball State,Mid-American,Mid-American
217296000,Arizona State,Colorado State,Western Athletic,Western Athletic
217296000,Utah State,Pacific,FBS Independents,PCAA
217296000,VMI,Indiana State,Southern,FBS Independents
217296000,Santa Clara,Fresno State,,PCAA
217296000,Long Beach State,San Diego State,PCAA,FBS Independents
217296000,UL Monroe,Louisiana Tech,FBS Independents,Southland
217296000,North Texas,Drake,FBS Independents,Missouri Valley
217296000,Miami (OH),Dayton,Mid-American,FBS Independents
217296000,Louisville,Boston University,FBS Independents,
217296000,New Mexico,Arizona,Western Athletic,Western Athletic
217296000,Mississippi State,Ole Miss,SEC,SEC
217296000,Illinois,Northwestern,Big Ten,Big Ten
217296000,Texas Tech,Houston,Southwest,Southwest
217296000,California,Stanford,Pac-8,Pac-8
217296000,Tulsa,Wichita State,Missouri Valley,Missouri Valley
217296000,Lamar,Texas-Arlington,Southland,Southland
217296000,Virginia,Maryland,ACC,ACC
217296000,Tennessee,Kentucky,SEC,SEC
217296000,Marshall,Southern Illinois,FBS Independents,FBS Independents
217296000,Notre Dame,Miami,FBS Independents,FBS Independents
217296000,Ohio,Northern Illinois,Mid-American,Mid-American
217296000,Ohio State,Michigan,Big Ten,Big Ten
217296000,West Virginia,Syracuse,FBS Independents,FBS Independents
217296000,Villanova,Temple,FBS Independents,FBS Independents
217296000,Southern Miss,Memphis,FBS Independents,FBS Independents
217296000,Holy Cross,UConn,FBS Independents,
217296000,Western Michigan,Central Michigan,Mid-American,Mid-American
217296000,Eastern Illinois,Illinois State,,FBS Independents
217296000,Texas A&M,TCU,Southwest,Southwest
217296000,Clemson,South Carolina,ACC,FBS Independents
217296000,The Citadel,Davidson,Southern,
217296000,Cincinnati,Vanderbilt,FBS Independents,SEC
217296000,Chattanooga,Bowling Green,FBS Independents,Mid-American
217296000,Kent State,Toledo,Mid-American,Mid-American
217296000,Washington State,Washington,Pac-8,Pac-8
217296000,Wisconsin,Minnesota,Big Ten,Big Ten
217296000,West Texas A&M,New Mexico State,Missouri Valley,Missouri Valley
217296000,Cal State Northridge,Cal State Fullerton,,PCAA
217296000,Massachusetts,Boston College,,FBS Independents
217296000,Air Force,Wyoming,FBS Independents,Western Athletic
217296000,Northwestern State,SE Louisiana,FBS Independents,
217296000,LSU,Tulane,SEC,FBS Independents
